,keyword,0
4772,감기네요귀,1
4773,강추책,1
4774,♡ebs,1
4775,재밌어요너무,1
4776,좋아요정신과샘,1
4777,소년문학상,1
4778,듣겠습니다좋은,1
4779,약,1
4780,부탁드립니다최민식,1
4781,건승하시길,1
4782,만땅,1
4783,듣기좋아요^^차분한,1
4784,응원합니다허지웅씨,1
4785,곳곳,1
4786,ㄷㄷ무서워요,1
4787,오호,1
4788,졸립니다무료,1
4789,측은,1
4790,뇌,1
4791,스포라,1
4792,ㄴᆢ무,1
4793,아련하네요^^EBS라,1
4794,voice잘들었습니다책으로뵀으,1
4795,세계문학전집의기억,1
4796,매력목소리,1
4797,덤덤,1
4798,여행가고싶다잘들었습니다목소리,1
4799,재미지네요듣,1
4800,가요잠자리,1
4801,편집위원,1
4802,상당함살짝,1
4803,있다는게,1
4804,이런일도,1
4805,들었어요~감사해요재미있고,1
4806,삭이는걸,1
4807,좋아요좀,1
4808,:)좋아요성우,1
4809,들어봐옛날,1
4810,99권,1
4811,새롭네요교과서,1
4812,읽긴,1
4813,좋네요좋아요~~재밌네요정말,1
4814,좋습니다좋아요좋은글,1
4815,예의부터사,1
4816,업로드,1
4817,별로에요6점,1
4818,좋아요^^잘들었습니다잘,1
4819,인상적임좋아요굿굿굿굿목소리,1
4820,부표같은,1
4821,민식형님,1
4822,새삼,1
4823,잘표현한,1
4824,않습니다구독들으니,1
4825,남성,1
4826,형상,1
4827,믿고가는거죠목소리,1
4828,좋아요좋아요~~잘,1
4829,오싹합니다1편에,1
4830,구작가님,1
4831,약동시키네요잘,1
4832,듵으,1
4833,잘들어볼게요^^잘듣겠습니,1
4834,들어봐야겠구독을했고,1
4835,들었습니다감사합니다잘,1
4836,들었어요~이렇게,1
4837,동화우리,1
4838,좋아요처음,1
4839,짜증내,1
4840,많이만들어주세요재밌게듣겠습니다목소리,1
4841,기대되네요좋네요너무,1
4842,아쉽네요ㅠㅠAIㅂㅓ전,1
4843,서정시,1
4844,교육적,1
4845,같습니다잘들었습니,1
4846,그부분빼,1
4847,좋아요좋아요좋습니,1
4848,좋습니다좋네요,1
4849,굿기대,1
4850,땅,1
4851,좋았어요읽어주시,1
4852,흥미롭네욯오디오,1
4853,기대됩니다특히,1
4854,좋아요잘듣고가요목소리,1
4855,"듣겠습니다잘들었습니다잘듣겠습니다진짜왜서로들싸우는지,",1
4856,좋으시네요와우좋아요좋네요그시절,1
4857,베스트저,1
4858,빨려들어갑니,1
4859,다른오디오북,1
4860,유익하네요~왠지,1
4861,낭독하는소리조으네요Good좋네요좋아요,1
4862,담배담배담배,1
4863,듣겠습니다빅토르,1
4864,너무좋아,1
4865,여행수,1
4866,^^좋아요조아요좋아요^^레미제라블,1
4867,듣고갑니다좋아요잘,1
4868,글썽였네오,1
4869,궁금햇던내용이네요지금,1
4870,감사합니다무섭네용전설,1
4871,좋겠네요힘든,1
4872,보석얘기까지좋아요잘,1
4873,좋스니다좋아요재미있어요~목소리,1
4874,잘들었습니다좋음잘들었습니당,1
4875,",니체",1
4876,되겠네요잘들었어요잘,1
4877,알차네요똑똑해지는것같내요내용,1
4878,더듣고,1
4879,같던데너무,1
4880,다가옴공감되네요잘,1
4881,치허극:,1
4882,귀여워요❤하성운님,1
4883,듣겠습니다좋이요정말,1
4884,궁금하네요너무,1
4885,되네요좋아요인문학,1
4886,케니지보,1
4887,와닿습니다마음,1
4888,퇴근후,1
4889,책입니다잘,1
4890,감사합니다요즘어,1
4891,들었습니다짧아서,1
4892,담아뒀어요꼭들을께요역시,1
4893,잘됩니다목소리친근해서촣아요,1
4894,솔솔하네요재밌어요~목소리,1
4895,들었습니다잘듣겠습니다굿보이스잘들었어요와우,1
4896,갑니자좋아요,1
4897,트웨인,1
4898,감사합니다글,1
4899,경쟁사회,1
4900,good기대합니다기대하겠습니다기대합니다역사책,1
4901,좋아요굿좋았어요공감되네요,1
4902,들어봅니다ᆢ,1
4903,잘듣고가요정말,1
4904,좋아요좋아요좋아요내용,1
4905,재밌어요재미있,1
4906,기대되네요인간관계,1
4907,우리아이들,1
4908,시각성,1
4909,연예,1
4910,넘좋아요잘듣겠습니다나폴레옹시대의이야,1
4911,ㅎㅎ어른,1
4912,화이팅좋아요아주,1
4913,오랫만,1
4914,이해하시,1
4915,둑흔둑흔,1
4916,과부,1
4917,감사합니다잘들었습니다꽉막힌,1
4918,ㅜㅜ재미있고,1
4919,초래,1
4920,기대합니다딜리트,1
4921,좋아요예리,1
4922,종,1
4923,회차별,1
4924,않는다는걸,1
4925,어릴땐,1
4926,예수,1
4927,짱멋진,1
4928,내용입니다굳굳굳좋아요좋은,1
4929,간절한,1
4930,들었습니다^^괜찮아요전,1
4931,들었어요~굿좋아요,1
4932,어른이되,1
4933,듣을께요듣기,1
4934,용량,1
4935,보람,1
4936,깊은밤,1
4937,보겠습니다정말,1
4938,갑니다너무,1
4939,갈거다,1
4940,들을게요인간관계,1
4941,감사합니다인문학적,1
4942,좋네요출퇴근,1
4943,심금,1
4944,높네요유댕,1
4945,무서워요성우분,1
4946,내용이네요잘들을께요잘,1
4947,좋은프로젝트,1
4948,들어보겠습니다오늘,1
4949,기대됩니다좋아하,1
4950,좋은거죠죽고싶다,1
4951,*^^*いいですね차분한목소리에~~~,1
4952,좋습니다좋아요좋네예송파구청,1
4953,보험,1
4954,"드려습니다만,다른",1
4955,됩니다기대되요잘,1
4956,같습니다그러,1
4957,좋아요^^열심히들을께요~기대,1
4958,최애,1
4959,굿굿잘,1
4960,좋은내용감사합니다흥미롭네,1
4961,옥희,1
4962,재미있어요오싹~~~~~시원하네요잘,1
4963,돈벼락,1
4964,진리목소리,1
4965,들었습니다잘들었습니다조아여아주Good기대합니다내,1
4966,무서움,1
4967,감사드려요뮤지션,1
4968,잘됩니다^^차분한,1
4969,이재명,1
4970,들었어요감동적이네요잘듣겠습니다잘,1
4971,듣겠습니다~^^계속구독할께요잘,1
4972,들었읍니,1
4973,들을께요도윰되네요잘들었습니다~~~~~,1
4974,왔걸작배우,1
4975,듣고시퍼엉굿잘,1
4976,시도네요듣기,1
4977,몰라요ㅠㅠ오디오북,1
4978,좋네여좋아요좋아요좋아요좋아요,1
4979,소식이많,1
4980,잘들을게요흥미롭습니다기대됩니다기대됩니다^^기대됩니다기대할게요~기대할게요^^잘,1
4981,그랬구나유병재,1
4982,매불쇼,1
4983,잘들을게요감사합니다굿~ㅋㅋ잘들어볼게욥유병재님,1
4984,잼나요좋아요조금더잔잔한분위기면좋겠습니다짱ㅎㅎㅎ걸리버,1
4985,좋아요^^잘들었습니다너무,1
4986,환재,1
4987,잘들었어요♥♥♥굿다양한,1
4988,좋아요^^오디오북,1
4989,잘해요♡낭독하,1
4990,학급,1
4991,제목잘,1
4992,좋네요~흔하지,1
4993,좋아요잘들을께요잘듣겠습니다잘,1
4994,극화형,1
4995,속도조절,1
4996,들어보고싶네욤방송에선,1
4997,​재밌게,1
4998,아날로그,1
4999,음성이역시,1
5000,들을거같네여난,1
5001,중국식,1
5002,좋아요편하,1
5003,기대해봅니다오랜만,1
5004,ㅎㅎ좋습니다,1
5005,들었습니다잘듣겠습니다잘들을게요잘들을게요잘,1
5006,듵어본,1
5007,어떤지,1
5008,챕터,1
5009,들었어요잘들었습니다좋아요~잘들었어욕ㄱGood이벤트,1
5010,문학이,1
5011,취사선택,1
5012,책을읽어주,1
5013,내자신,1
5014,역시목소리,1
5015,어딜가나요,1
5016,굿굿화이팅,1
5017,얘긴지,1
5018,문학책,1
5019,재미있겠네요오싹,1
5020,ᆢ다시한번,1
5021,팬이되어버렸어요,1
5022,10대스타들,1
5023,ㅠ이걸,1
5024,좋아요학생때,1
5025,잘어울립니다문성근님,1
5026,궁금해집니다낭독,1
5027,ㅋㅋ기대됨기대됩니다기대합니다조금,1
5028,좋아요유익하네요유익하,1
5029,초딩시절,1
5030,되네요딜리트,1
5031,대박잘들었어요잘들었습니다잘듣고,1
5032,^^감사합니다궁금했던,1
5033,좋네요감사합니다~^^기대합니다기대되요기대되네요차분한,1
5034,좋습니다좋아요좋아용,1
5035,좋네요좋아요좋은에피소드,1
5036,좋아요뭔,1
5037,듣습니다좋은책,1
5038,기대됩니다기대됩니다음악,1
5039,직접읽으,1
5040,해주시네요기대합니다목소리기대300냠냠좋아요♡최고최고에요,1
5041,매칭,1
5042,기대되네요-^^좋은목소리,1
5043,싶으네여잘듣겠습니다감사합니다감사합니다기대됩니다감사합니다,1
5044,같아요좋으네요목소리,1
5045,비틀즈,1
5046,팍팍들어오네요목소리,1
5047,보고듣,1
5048,왜그런지,1
5049,높아요재밌어요글,1
5050,환영합니다~좋습니,1
5051,좋겠네요좋,1
5052,기회좀,1
5053,감사합니다감동했습니다,1
5054,도움되길유익하네요대박적유익합니,1
5055,재밌습니다아,1
5056,들을께요좋아요샘플듣고,1
5057,들었습니다좋아요이승열,1
5058,우웡,1
5059,감사히들을께요잘,1
5060,♡좋아요좋아요여행다니,1
5061,싶을때역시유병재머리말,1
5062,고민거리,1
5063,같아요마케팅,1
5064,예지원짱예지원씨,1
5065,굿좋아염식아주아주좋아오6흠,1
5066,싶어지네요잘,1
5067,좋네요잘들었습니다박민규작가님,1
5068,잘생겼네요♡이문세,1
5069,계시는걸,1
5070,재밌습니다아이,1
5071,감사합니다잘들었습니다,1
5072,만드네요머리,1
5073,갑니다어렵지않,1
5074,듣겠습니다^^잘듣겠습니다,1
5075,따뜻해지네요부드러운,1
5076,텔링,1
5077,감사해요평소,1
5078,괜찮네요듣기,1
5079,올려주세요좋내욯ㅎㅎ대배우님,1
5080,같습니다이런,1
5081,좋습니다Good잘들었습니다잘들었습니다잘,1
5082,좋은건,1
5083,강조하기위해,1
5084,같아요최고예요마음,1
5085,예쁘네요힘든,1
5086,신이내,1
5087,ㅠ넘,1
5088,쿵쿵~,1
5089,천상,1
5090,들었어요~~~잘들었습니다잘들었습니다잘,1
5091,고등학생느낌이,1
5092,책입니다~잘들었,1
5093,좋습니다생생한,1
5094,교감,1
5095,없어,1
5096,유익하네요귀호강중믿고,1
5097,ㅎㅎ잘듣겠습니,1
5098,입니다저자,1
5099,얘기네요학교,1
5100,방지용,1
5101,있어요잘때,1
5102,조심,1
5103,들어볼게요멋진배우,1
5104,곁,1
5105,통근버스,1
5106,모험이야기,1
5107,담배생각,1
5108,ㅠㅠ기대됩니다간츄려,1
5109,있네요처음,1
5110,슬퍼요좋은내용좋아요다,1
5111,들을께요기대됩니다기대할께요프롤로그,1
5112,딱이네요ㅜㅜ선리뷰,1
5113,들려주세요대배우님들,1
5114,들을수있어더,1
5115,최고시네요문배우님,1
5116,충분자전거,1
5117,의외,1
5118,좋습니다어머,1
5119,최고기대작기대,1
5120,많이추천하겠습니,1
5121,너무듣기,1
5122,좋아요재밌어요애들에,1
5123,되네요한편,1
5124,추천할깨요빅토르위,1
5125,팟케이네요,1
5126,고유성,1
5127,좋아청하,1
5128,좋아요재밌어요good차분한,1
5129,몸에대한,1
5130,들었습니다감사합니다잘들을게요익숙한,1
5131,^__^문성근,1
5132,대통령,1
5133,들었습니다읽어보고싶네요드라마,1
5134,ㅎㅎ듣,1
5135,귀중한,1
5136,좋다귯기대됩니다,1
5137,재미있어요일잘하,1
5138,너무좋아하,1
5139,좋아요기대됩니다목소리,1
5140,제목입니다부치지,1
5141,잠이듭니,1
5142,좋음편하,1
5143,별기대,1
5144,몰입좋아요,1
5145,항상응원해뇨~듣기좋아요우아,1
5146,탐욕,1
5147,유용하네요기대됩니다잘,1
5148,같아요감사합니다책으로만,1
5149,목소리돜신선해요좋아요목소리좋아요~~솔뫼,1
5150,들어야겟어요다등,1
5151,좋아요잘들었습니다좋네요,1
5152,옛날얘,1
5153,좋아요아들키우는데도움이될거같아요유익합니다~~재밌어요,1
5154,좋습니다좋타너무좋아요연극,1
5155,됩니다기대됩니다굿굿,1
5156,ㅎㅎ들으시,1
5157,좋죠역시,1
5158,들었어요~~좋아요,1
5159,형태,1
5160,제왕,1
5161,아니네요좋습니,1
5162,ㅎㅎㅎ열하일기,1
5163,감사합니다재미,1
5164,잘들어보,1
5165,^^최민식님,1
5166,열공하겠습니,1
5167,했습니다~♡하성운군,1
5168,너무좋아요최,1
5169,들었습니다^^삼미슈퍼스타,1
5170,들었습니다조아요너무조아요지금,1
5171,들었어요늘,1
5172,영화때,1
5173,좋아요잘들었습니다~잘들었습니다작가,1
5174,우울증,1
5175,20년,1
5176,빽넘버,1
5177,도올,1
5178,폰,1
5179,좋아요좋아요~빨간머리앤정말좋아합니다,1
5180,잘들었습니다잘들었어요좋네요좋아영좋아요좋아요꿈,1
5181,잘들었습니다~^-^잘들었습니다잘들었습니다잘들었습니,1
5182,감사합니다잘들을께요저,1
5183,시간이었습니다재밌네요걸리버여행기,1
5184,기행잘듵겠습니다잘듣겠습니다연암,1
5185,좋아요감동하,1
5186,들어오네요~좋아요잘들었습니다흥미로워요모두,1
5187,이웃나라,1
5188,멋져요재미있네요멋진목소리,1
5189,들려요익숙한,1
5190,즐겨듣고,1
5191,시기잘듣겠습니다잘들을게요감사합니다감사합니다,1
5192,잘들었습니다파이팅입니다아이들,1
5193,동백꽃,1
5194,듣겠습니다들어볼께요~^^최고훈훈하,1
5195,기대할께요목소리,1
5196,#,1
5197,영화한편,1
5198,같습니다♡오디오북,1
5199,좋네요기분,1
5200,^^김영수님,1
5201,안보,1
5202,산,1
5203,느낄수있어요목소리,1
5204,^^감사합니다잘,1
5205,잘들었어요잘들었늡니다좋네요오발탄,1
5206,좋,1
5207,감사합니다잘들었습니다감사합니다감사합니다~너무,1
5208,^^♡^^반갑습니,1
5209,참신한기획기획,1
5210,들었어요ace잘,1
5211,들었습니다~좋습니다좋은냐용잘들엇습니다좋아요듣기,1
5212,좋아욯정조,1
5213,상상됩니다이런~넘줗다ㆍ멋지다,1
5214,어린이TV,1
5215,창조책,1
5216,패턴,1
5217,ㅎ진지한,1
5218,기대됩니다빨강머리,1
5219,느낀감정,1
5220,듣고싶어요넘넘,1
5221,지켜주세요~~좋아요~,1
5222,소설광,1
5223,좋네여^^으아,1
5224,듣겠습니다좋아요~잘들을게요잘,1
5225,좋네요사,1
5226,좋아요굿입니다~예전,1
5227,같네요좋네요^^짱,1
5228,그시절재미있어요참,1
5229,유익합니다아직,1
5230,뵙다니,1
5231,감사해요잘들었습니,1
5232,좋네요:)하성운,1
5233,겠어요^^무료버전,1
5234,좋습니다ㆍ두도시이야기라고전,1
5235,열연해준,1
5236,좋네오목소리,1
5237,기대됩니다~~^^기대돼요초반,1
5238,아싸좋아요,1
5239,♥좋네요,1
5240,옛생각,1
5241,좋아요좋아요참,1
5242,잘들어보겠습니다좋은컨테츠감사합니다♡정말,1
5243,감사수고하세요좋습니다잘들었읍니,1
5244,아직도까칠한,1
5245,좋아요잘들었어요잘들었습니다즐겁게,1
5246,매력있네요구독후,1
5247,잘들었읍니다어릴때,1
5248,비행접시,1
5249,재주,1
5250,빠져든다,1
5251,됩니닿ㅎ좋아요잘들었습니다정의당,1
5252,추천좋아요잘,1
5253,있습니다좋네요허지웅님,1
5254,완성,1
5255,너무좋고,1
5256,앤~♡,1
5257,감격좋습니다매우,1
5258,좋아요예지원님,1
5259,비유해,1
5260,너무잘되네요~^^좋아요훌륭합니다듣기,1
5261,내용이네요~~위로가됩니다잘들어볼게요행복하,1
5262,박수밀작가님,1
5263,하네여약간,1
5264,에피소드네요김영미,1
5265,들었습니다가끔,1
5266,차이나는클라스,1
5267,동심을좋네요nan힐링~3권,1
5268,이벤트때문,1
5269,유익합니다감장,1
5270,동한군,1
5271,파반느',1
5272,돈아까버,1
5273,조으다잘,1
5274,좋네요팟캐스트하시던때부터,1
5275,불러일으키네요아이,1
5276,못하는,1
5277,완성도,1
5278,voice잘들었습니다,1
5279,듣겠습니다슬프네오,1
5280,감사합니다잘들었습니다잘,1
5281,들었습니다재밌어요잘들었어요여행,1
5282,ㅋㅋ좋네요,1
5283,마음에들어요,1
5284,좋으시네요좋네요좋아요역시,1
5285,잏다,1
5286,돼요ㅣ눈,1
5287,맘에들어요,1
5288,효율잘,1
5289,지네요정말,1
5290,가리라계속,1
5291,괸계,1
5292,전편,1
5293,Kokomokkj기대됩니,1
5294,기대되네요좋네요멋진,1
5295,듣겠습니다인생,1
5296,듣기싫어서,1
5297,사고방식,1
5298,아이와같,1
5299,좋아요잼있음,1
5300,들었어요좋습니다잘들었어요재밌네요어렸을때,1
5301,유익합니다재미잇습니,1
5302,결정,1
5303,시고,1
5304,좋고인듯,1
5305,싶네요~역시,1
5306,잘들었어요아주,1
5307,2편,1
5308,^^좋아요너무,1
5309,연기자,1
5310,ㅎㅎ오~,1
5311,기대되네요기대됩니다넘,1
5312,좋습니다조용하,1
5313,기대됩니다돟아요좋아요좋습니다사월,1
5314,오예재밌어요좋아요~~오디오북,1
5315,오해없으시길),1
5316,능력,1
5317,목소리입니다^^듣기,1
5318,참여도,1
5319,최고세요역쉬,1
5320,ㅋㅋ좋다,1
5321,들었습니다재미있게,1
5322,대하소설,1
5323,들려요좋아요잘,1
5324,먼저봤는데,1
5325,딱좋다감명깊게들었다바쁜,1
5326,듣겠습니다학생때,1
5327,대박분위기,1
5328,좋으네요책장,1
5329,좋네요담담한,1
5330,좋아요차분하,1
5331,좋으시구요재밌어요유익한,1
5332,갑니다이런,1
5333,착각했네요팟빵최,1
5334,되네요어렸,1
5335,읽고싶어요목소리,1
5336,그정도,1
5337,들었습니다고맙게,1
5338,++-고맙습니,1
5339,잘들었습니다다름,1
5340,굿굿~~~,1
5341,편차,1
