,nickname,rating,title,voice,author,review,created,publish
739,수지공시합격응원해줭,100,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",어렸을때 보았던 빨강머리앤이 생각나게 해주셔서 감사합니다. 목소리가 정말 좋네요,2019.05.31,커뮤니케이션북스
740,인간극장도상현,100,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)","너무 좋네요 내용도 내용이지만
더빙목소리가 좋아서 더 좋은거같네요",2019.05.31,커뮤니케이션북스
741,미스터안,90,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",좋네요.,2019.05.31,커뮤니케이션북스
742,노통보고파,90,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",추천 꾹! 드려요,2019.05.31,커뮤니케이션북스
743,제리gogo,100,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",초록지붕집 재미나요.,2019.05.31,커뮤니케이션북스
744,톰톰톰,100,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",잘들을께요^^,2019.05.31,커뮤니케이션북스
745,짱승히아로,100,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",빨간 머리 앤 귀여운 소녀~~~^^,2019.05.31,커뮤니케이션북스
746,쌀까마,90,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",옛날에 재밌게 봤던 빨강머리앤,2019.05.31,커뮤니케이션북스
747,shinmg1209,90,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",빨간머리앤 정말 좋아하는 책입니다,2019.05.31,커뮤니케이션북스
748,조르미0,90,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)","좋아요
알고는있지만다시듣기하기",2019.05.31,커뮤니케이션북스
749,민주뉴스,100,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",좋습니다.,2019.05.31,커뮤니케이션북스
750,대룡리말바위,100,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",좋아요.추천,2019.05.31,커뮤니케이션북스
751,이궁우궁,100,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",좋네요 잼있다!!,2019.05.31,커뮤니케이션북스
752,맨날피곤해,100,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",배우님 낭독하시는게 전문 성우 못지않으시네요. 듣다보면 시간이 훌쩍..  너무 잘 듣고 있습니다.,2019.05.01,커뮤니케이션북스
753,미키마우스를잡자,90,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)","이제서야 알게되서 
팟팡으로 빨간머리앤 듣게되다니
행복해요 ᆢ^^",2019.04.20,커뮤니케이션북스
754,또랭이ㅋ,100,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)","목소리가 너무좋고 들으면 마음이 너무편안해져요
듣다보면 시간가있는지 모르겠어요
에이번리의 앤도 듣고싶어요",2019.04.18,커뮤니케이션북스
755,이지니니지,100,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",넘넘 좋았습니다. 빨간머리 앤 시리즈 다 읽어주세요 꼭이요~~~~,2019.03.06,커뮤니케이션북스
756,연과현이엄마,100,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",목소리도 좋으시고 어릴때 책읽어주는 엄마같은 포근함으로 듣기좋아요 아이랑 함께 잘듣고있어요,2019.02.28,커뮤니케이션북스
757,ljm1447,100,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)","추억속 빨강머리 앤을 만나 즐거운 시간이었어요 다른편도 기대되고 기다려져요
소확행을 찾으시는분께 추천해요~!",2019.02.21,커뮤니케이션북스
758,좋은민아맘,80,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",차분한 목소리!억제된 듯하면서도 강렬한 여운을 남겨주네요.,2019.02.19,커뮤니케이션북스
759,포우고양이,100,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",아주 잘듣고 있어요,2019.02.17,커뮤니케이션북스
760,달콤이2,100,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)","저는 앤의 목소리가 가장 좋았어요^^ 항상 똑같은 일상속에서, 앤이 와주어서 , 제 일상도 특별해지는듯 했어요  다음편이 또 나오길 기대할게요^^ 이지혜님 최고!!!!",2019.02.11,커뮤니케이션북스
761,컴북스오디오북1,100,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",봄오는소리// 안녕하세요? 커뮤니케이션북스입니다. 빨강머리 앤:초록지붕 집 이야기만 청취 가능합니다.,2019.02.08,커뮤니케이션북스
762,봄오는소리,100,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",한번 결제하면 이 채널에서 앞으로 나올 모든 에피소드 청취가 가능한걸까요?,2019.02.07,커뮤니케이션북스
763,전신갑주,100,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",별기대 없이 듣기 시작했는데 너무 재밌네요!!,2019.02.05,커뮤니케이션북스
764,하얀별님,100,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",너무 좋아요~~!!,2019.01.30,커뮤니케이션북스
765,자이카,100,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)","2권 기다려져요. 듣는 내내 행복했습니다.
어린 앤 목소리 첨에 적응 안됐는데 듣다보니 괜찮아졌었습니다.",2019.01.27,커뮤니케이션북스
766,lamp2004,60,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",저도 앤 팬입니다. 2권이 기다려져요.어린 앤 목소리는 조금 아쉬웠어요. 지문 목소리는 듣기 좋았습니다.,2019.01.24,커뮤니케이션북스
767,marikim,100,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)","너무 재미있네욤ㅎㅎ아이랑 함께 잘 때 듣는데,아이가 너무 좋아하네요^^",2019.01.24,커뮤니케이션북스
768,elyggupl,20,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",앤목소리 상당히 거슬리네요.. 컬투쇼에서 웃기려고 여자목소리 내는거랑 완전 똑같네요.. 집중 다깨짐..유료결제 했는데 앤목소리 듣다가 짜증이 날정도 였습니다. (내용추가) 2권부터는 여자아이 목소리 억지로 안내시고 편안한 목소리로 해주시면 좋겠습니다.. 귀엽다는 분 신기하지만 특히 고음까지 올리면 더 심해지구요. 대사 전달도 몰입도 다깨집니다.  그리고 앤이 퀸 입학할때부턴 많이 성장해서 애니메이션에서도 성숙한 목소리로 바뀌는데 퀸입학한 앤 목소리가 계속 어린아이톤이네요. 주인공이라 비중도 큰데.. 유료이니 만큼 이런 의견들 귀기울여 주시면 감사드리겠습니다. 그부분빼면 좋습니다.,2019.01.23,커뮤니케이션북스
769,꼬마서재,100,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",재밌게 들었습니다. 2권은 언제 나오나요? 그리고 1인 다역 저렇게 해내시는 게 신기ㅋㅋ 앤 목소리 이상하다는 의견은 잘 몰겠네여 전 귀엽기만 하던데..,2019.01.16,커뮤니케이션북스
770,아린04,60,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)","낭독도 등장인물 목소리도 다 좋은데, 
앤 목소리가 진짜 좀.. 억지로 내는 어린아이 목소리네요. 하필 주인공인데..
좋아서 유료결제해서 듣고있는데
앤 나오는 부분은 정말 별로입니다.

(추가 수정) 앤이 제일 문제라고 생각했는데, 다이애나가 등장하니 앤보다 더 심하네요. 낭독자님 굳이 억지 어린아이목소리를 만들지 않으셔도 좋았을 것 같은데요..
소설의 설명부분 낭독이나, 어른들 목소리는 정말 듣기 편안하고 좋습니다.",2019.01.13,커뮤니케이션북스
771,로스쿨러,100,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",후속편은 언제 나오나요?,2019.01.11,커뮤니케이션북스
772,mmrr,100,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",너무 재밌어요. 앤이 너무 너무 귀여워요. 책으로 읽었다면 전혀 느끼지 못했을 감동이 있습니다.,2019.01.08,커뮤니케이션북스
773,HAL,60,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",코맹맹이 소리.. 그래도 고마운 오디오북,2019.01.06,커뮤니케이션북스
774,체크인,100,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",오디오북에 최적화된 목소리라 감히 평가해 봅니다. 듣기에 너무 편해서 듣는 즐거움이 이런게 아닐까 싶네요.,2019.01.01,커뮤니케이션북스
775,janenim,100,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",사랑방 손님과 어머니에서도 감탄이 절로나왔었는데... 이지혜배우님 정말 최고이세요..!! 좋은 낭독 좋은 콘텐츠 감사합니다^^,2018.12.31,커뮤니케이션북스
776,궤물,100,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",낭독 한 분이 해 주신 거 맞나요? 어쩜 이렇게 완벽하게 표현하시는지.. 감동입니다 ㅠㅠ,2018.12.29,커뮤니케이션북스
777,tube2018,40,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",드디어 젊은 청취자 대상 콘텐츠인가 했는데...ㅠㅠ 교포분이 읽어주시는 것 같아서 집중이 안되네요..; ㅠㅠ 오디오북이 원래 이런건가요?,2018.12.27,커뮤니케이션북스
778,anakinproj,100,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",아 정말 감동의 도가니! 앤은 정말이지 인생의 필독서입니다. 강추! 원추!,2018.12.26,커뮤니케이션북스
779,스톤태지,20,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",듣고 싶어요,2018.12.24,커뮤니케이션북스
780,하얀별님요,100,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",빨간 머리앤!!! 엄청 좋아요!!!!!,2018.12.22,커뮤니케이션북스
781,지금처럼만웃어봐,100,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",몇군데가 끊어짐이 있는거 같아요..너~~~무 사랑스러운 앤을 듣게 해주셔서 감사해요~~^^,2018.12.22,커뮤니케이션북스
782,예진예린,100,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)","내 어린 시절을 함께 한 책..
앤 시리즈 모두 읽어보세요^^",2018.12.20,커뮤니케이션북스
783,유응,100,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",좋네요,2018.12.20,커뮤니케이션북스
784,청로,80,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",듣기좋은거 같아요~,2018.12.20,커뮤니케이션북스
785,척척이파파,60,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",이런 기회가 많으면 좋겠네요~,2018.12.20,커뮤니케이션북스
786,미선입아파서불가,100,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",너무좋습니바,2018.12.20,커뮤니케이션북스
787,travelerq,100,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",너무 좋아요~,2018.12.20,커뮤니케이션북스
788,라오후,80,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",잘들을께요^^,2018.12.20,커뮤니케이션북스
789,꺼벙순,40,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",추억 돋네요,2018.12.20,커뮤니케이션북스
790,분홍쏘세지,100,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",잘들을게요~~,2018.12.20,커뮤니케이션북스
791,성수호,80,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",잘들을께요,2018.12.20,커뮤니케이션북스
792,스밀라의눈,100,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",사랑스러운 앤 ♡_♡,2018.12.20,커뮤니케이션북스
793,킬링미,100,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",감사합니다 잘들을께요^^,2018.12.20,커뮤니케이션북스
794,푸른하늘의기상,100,빨강머리 앤 : 초록지붕 집 이야기,이지혜,"루시 모드 몽고메리, 엄진현(옮긴이)",담백해서 좋다! 상상할 여지를 만들어준다!,2018.12.20,커뮤니케이션북스
795,bombi,100,"100인의 배우, 우리 문학을 읽다",100인의 배우,,너무 잘 듣고 있어요  큰맘먹고 잘 구매했다 싶네요,2020.10.04,커뮤니케이션북스
796,hessal610,30,"100인의 배우, 우리 문학을 읽다",100인의 배우,,그래도 돈 주고 구매했는데 계속 끊기는거 너무한거 아니에요?? ;;,2020.10.01,커뮤니케이션북스
797,이책다주세용,100,"100인의 배우, 우리 문학을 읽다",100인의 배우,,이걸 들을때마다 어디서 찾아야 쉽게 들어올수 있는지를 모르겠네요.. 내가 구매한 내서재 같은거 팟빵엔 없는건지 그게 없을리가없는데 왜 못찾는건지..,2020.08.25,커뮤니케이션북스
798,ISBC,50,"100인의 배우, 우리 문학을 읽다",100인의 배우,,"오디오북 출퇴근시간에 들으라고 권장해서 구매했는데 스트리밍으로만 들을수 밖에 없고 스트리밍으로는 1시간에 200MB씩 데이터를 사용해야합니다. 한달 20일 근무하고 하루 왕복 2시간 통근하면 8GB의 데이터가 필요하네요. 무제한 요금제 아니면 엄두가 안나는 용량입니다.

다운로드 기능이 절실히 필요합니다.",2019.09.05,커뮤니케이션북스
799,조중동폐간이다,20,"100인의 배우, 우리 문학을 읽다",100인의 배우,,유인촌이라니,2019.08.21,커뮤니케이션북스
800,놀이터통신,50,"100인의 배우, 우리 문학을 읽다",100인의 배우,,"씨파 유인촌이 낀줄 알았다면 낱개 구매했을텐데!!!!!
아이 씨파! 돈아까버! 명품배우는 늼이!!! 99권만 자알 듣겠습니다♥",2019.05.09,커뮤니케이션북스
801,봄66,10,"100인의 배우, 우리 문학을 읽다",100인의 배우,,구매는했는데 청취방법이 너무 어려워요..,2019.05.04,커뮤니케이션북스
802,mini70,20,"100인의 배우, 우리 문학을 읽다",100인의 배우,,회차별결제 안되나요,2019.04.26,커뮤니케이션북스
803,레버스크,90,"100인의 배우, 우리 문학을 읽다",100인의 배우,,6만3천원이면 사실 총 권수만 따져도 비싼건 아닌데.. 오히려 싼거죠. 다만 학생 입장에서 한번에 결제하기는 조금 부담스러운 가격인것 같아요. 회차별로 결제가 가능하면 좋겠어요,2019.04.20,커뮤니케이션북스
